"","x"
"32538",1
"32539",1
"32540",1
"32542",1
"32543",0
"32544",1
"32547",0
"32551",1
"32555",1
"32558",1
"32565",0
"32568",1
"32570",1
"32573",1
"32574",1
"32577",1
"32578",0
"32579",1
"32583",1
"32587",1
"32590",1
"32591",1
"32592",1
"32593",1
"32594",1
"32595",0
"32599",0
"32602",0
"32609",0
"32610",0
"32611",1
"32615",0
"32617",1
"32618",1
"32620",1
"32621",1
"32622",1
"32623",1
"32625",0
"32627",1
"32635",0
"32636",1
"32637",1
"32639",0
"32644",1
"32647",1
"32648",1
"32651",1
"32652",1
"32659",1
"32660",0
"32661",0
"32663",1
"32665",1
"32667",0
"32670",0
"32671",1
"32672",0
"32673",1
"32678",1
"32679",1
"32680",1
"32682",1
"32683",1
"32687",1
"32688",1
"32691",1
"32696",1
"32697",1
"32698",1
"32701",1
"32702",0
"32706",1
"32710",0
"32718",1
"32719",1
"32720",1
"32721",1
"32722",1
"32723",1
"32726",0
"32729",1
"32731",1
"32734",1
"32738",0
"32739",1
"32740",1
"32744",1
"32747",1
"32748",1
"32749",1
"32752",1
"32753",1
"32754",0
"32757",1
"32758",1
"32763",1
"32764",1
"32765",1
"32768",1
"32771",0
"32772",1
"32773",0
"32774",1
"32775",1
"32776",1
"32780",1
"32783",1
"32784",1
"32786",1
"32791",1
"32792",1
"32795",1
"32796",1
"32801",1
"32803",0
"32806",1
"32818",0
"32819",1
"32821",1
"32822",1
"32825",1
"32826",1
"32828",1
"32831",1
"32832",0
"32837",1
"32844",1
"32847",0
"32848",1
"32854",1
"32855",0
"32856",1
"32859",0
"32860",1
"32862",1
"32864",1
"32866",1
"32868",1
"32872",1
"32874",1
"32877",1
"32878",0
"32879",1
"32882",1
"32883",1
"32884",1
"32885",1
"32887",1
"32888",1
"32889",1
"32891",1
"32893",1
"32896",1
"32897",1
"32900",1
"32902",1
"32903",1
"32905",1
"32907",1
"32914",1
"32915",1
"32916",1
"32917",1
"32919",1
"32925",1
"32931",1
"32934",1
"32935",1
"32937",1
"32940",1
"32944",1
"32945",1
"32949",1
"32952",1
"32953",1
"32954",0
"32955",1
"32956",1
"32960",1
"32961",1
"32965",0
"32967",1
"32968",1
"32969",1
"32973",0
"32979",1
"32980",1
"32981",1
"32983",1
"32985",1
"32989",1
"32992",1
"32993",1
"32994",1
"32995",0
"32996",0
"32998",1
"33004",0
"33005",0
"33009",0
"33012",1
"33013",1
"33014",1
"33016",1
"33017",1
"33019",1
"33022",1
"33025",0
"33027",1
"33030",1
"33033",1
"33034",0
"33041",0
"33042",1
"33043",1
"33045",1
"33049",0
"33050",1
"33051",1
"33055",1
"33057",1
"33058",1
"33059",0
"33065",1
"33066",0
"33069",1
"33070",1
"33071",1
"33074",0
"33075",0
"33076",0
"33079",1
"33081",1
"33083",1
"33084",0
"33086",1
"33089",0
"33093",1
"33094",1
"33104",1
"33106",1
"33112",0
"33118",1
"33119",1
"33122",0
"33124",1
"33127",1
"33128",1
"33129",1
"33131",1
"33132",1
"33145",1
"33147",1
"33148",0
"33150",1
"33151",1
"33152",1
"33157",1
"33158",0
"33163",1
"33166",1
"33167",0
"33170",1
"33172",1
"33175",0
"33176",1
"33179",0
"33182",1
"33186",1
"33188",1
"33192",1
"33197",1
"33202",1
"33204",0
"33205",1
"33206",0
"33207",1
"33209",1
"33213",1
"33219",1
"33221",1
"33222",0
"33224",1
"33233",1
"33234",1
"33238",1
"33239",1
"33240",1
"33243",0
"33246",1
"33247",1
"33252",1
"33259",1
"33260",1
"33264",1
"33266",0
"33267",0
"33268",1
"33270",1
"33274",1
"33276",0
"33277",1
"33278",1
"33279",1
"33280",1
"33282",1
"33285",1
"33291",1
"33296",0
"33297",1
"33298",1
"33305",1
"33306",1
"33307",1
"33308",1
"33309",1
"33311",1
"33312",0
"33318",1
"33319",1
"33331",1
"33333",1
"33334",1
"33337",0
"33340",0
"33344",1
"33346",1
"33347",1
"33348",1
"33349",1
"33353",1
"33355",1
"33356",1
"33357",0
"33358",0
"33361",1
"33364",0
"33366",0
"33367",1
"33371",1
"33372",1
"33373",1
"33375",1
"33376",1
"33377",1
"33378",1
"33391",1
"33392",1
"33393",1
"33400",1
"33401",1
"33402",0
"33404",1
"33406",1
"33408",1
"33409",1
"33410",0
"33413",1
"33414",0
"33415",1
"33417",1
"33420",1
"33423",0
"33424",1
"33429",0
"33431",1
"33435",1
"33437",0
"33438",1
"33439",0
"33441",1
"33442",1
"33444",1
"33449",1
"33452",1
"33456",1
"33460",1
"33461",0
"33465",0
"33469",1
"33470",1
"33472",1
"33475",1
"33476",1
"33477",1
"33479",1
"33485",1
"33486",1
"33487",0
"33488",1
"33489",1
"33497",1
"33500",0
"33503",1
"33504",1
"33506",1
"33509",1
"33510",1
"33518",1
"33521",1
"33523",1
"33524",1
"33525",1
"33526",1
"33527",0
"33528",1
"33531",1
"33535",0
"33536",1
"33539",1
"33541",0
"33544",0
"33550",1
"33552",1
"33553",1
"33554",1
"33557",0
"33558",1
"33561",1
"33563",0
"33565",1
"33566",0
"33572",1
"33573",1
"33574",0
"33583",1
"33585",0
"33586",1
"33587",1
"33589",1
"33592",0
"33593",0
"33596",1
"33597",1
"33601",0
"33602",1
"33603",1
"33606",0
"33607",1
"33608",1
"33611",1
"33614",1
"33617",1
"33618",1
"33620",1
"33623",1
"33624",1
"33627",0
"33632",1
"33633",1
"33634",1
"33635",0
"33636",0
"33637",1
"33640",1
"33641",1
"33646",1
"33648",1
"33649",0
"33655",1
"33656",0
"33657",1
"33658",0
"33660",1
"33661",1
"33663",1
"33668",1
"33670",1
"33671",1
"33674",0
"33678",1
"33679",0
"33684",0
"33685",1
"33688",1
"33689",1
"33691",1
"33694",1
"33697",1
"33698",1
"33702",1
"33704",1
"33707",1
"33709",1
"33715",0
"33718",1
"33719",1
"33723",0
"33724",1
"33727",0
"33729",0
"33732",0
"33733",1
"33736",1
"33737",1
"33741",0
"33745",1
"33749",1
"33750",1
"33751",0
"33752",1
"33753",1
"33756",1
"33757",1
"33759",1
"33762",1
"33764",1
"33765",1
"33766",0
"33769",1
"33774",1
"33776",1
"33777",0
"33781",1
"33784",1
"33787",0
"33795",1
"33796",1
"33797",1
"33799",1
"33804",1
"33805",1
"33806",1
"33811",1
"33812",0
"33815",0
"33816",1
"33818",0
"33822",1
"33825",1
"33829",1
"33831",0
"33834",1
"33835",0
"33839",1
"33842",0
"33844",1
"33850",1
"33852",1
"33854",0
"33859",1
"33860",1
"33861",0
"33865",1
"33867",1
"33868",1
"33877",1
"33880",1
"33887",0
"33890",1
"33891",0
"33893",1
"33894",1
"33895",1
"33899",1
"33901",1
"33909",1
"33910",0
"33913",1
"33915",1
"33918",1
"33920",1
"33921",1
"33922",1
"33924",0
"33925",1
"33927",1
"33928",1
"33930",0
"33933",1
"33935",1
"33948",1
"33949",1
"33953",1
"33957",1
"33962",1
"33967",0
"33968",1
"33969",1
"33970",1
"33975",0
"33977",0
"33979",0
"33982",1
"33988",1
"33989",1
"33992",1
"33996",1
"33997",1
"33999",1
"34002",1
"34005",1
"34007",1
"34011",0
"34012",1
"34017",1
"34018",1
"34021",1
"34024",1
"34026",1
"34031",0
"34034",1
"34037",1
"34038",1
"34041",1
"34044",1
"34047",0
"34048",1
"34053",0
"34055",0
"34058",0
"34064",0
"34065",1
"34069",1
"34072",1
"34073",1
"34075",0
"34076",0
"34077",1
"34080",0
"34082",1
"34083",0
"34086",1
"34088",1
"34090",1
"34093",1
"34094",1
"34097",1
"34101",1
"34105",0
"34106",0
"34108",0
"34110",1
"34117",0
"34119",1
"34120",1
"34122",1
"34133",0
"34134",1
"34137",1
"34138",1
"34140",1
"34142",1
"34144",1
"34146",1
"34150",1
"34151",1
"34153",1
"34154",0
"34159",1
"34160",0
"34161",0
"34164",1
"34167",1
"34170",1
"34172",1
"34174",0
"34175",1
"34177",1
"34179",1
"34180",1
"34181",1
"34184",1
"34188",1
"34189",1
"34194",1
"34199",1
"34203",0
"34206",1
"34211",1
"34213",0
"34216",1
"34218",1
"34222",1
"34223",1
"34227",1
"34231",0
"34233",1
"34234",1
"34235",1
"34238",0
"34245",1
"34246",0
"34247",0
"34248",1
"34253",1
"34254",1
"34256",1
"34258",1
"34262",1
"34265",1
"34266",1
"34267",1
"34274",1
"34276",1
"34277",1
"34279",1
"34286",1
"34287",0
"34288",1
"34291",1
"34297",1
"34298",1
"34300",0
"34301",1
"34303",0
"34311",1
"34315",1
"34322",0
"34334",0
"34335",1
"34336",1
"34338",1
"34340",1
"34342",0
"34346",1
"34347",0
"34348",0
"34351",1
"34354",1
"34355",0
"34358",1
"34359",1
"34362",1
"34364",0
"34369",0
"34372",1
"34376",1
"34377",1
"34378",1
"34380",1
"34381",1
"34387",1
"34390",1
"34391",1
"34392",1
"34393",1
"34396",0
"34399",1
"34402",0
"34407",1
"34409",0
"34410",0
"34411",1
"34413",0
"34414",1
"34417",0
"34418",1
"34424",1
"34425",1
"34427",1
"34430",1
"34432",0
"34433",0
"34438",0
"34441",1
"34442",1
"34443",1
"34444",0
"34445",1
"34448",0
"34449",1
"34452",1
"34456",1
"34457",1
"34459",1
"34460",1
"34464",1
"34465",1
"34466",1
"34468",0
"34469",1
"34473",1
"34474",1
"34476",1
"34477",1
"34480",1
"34482",1
"34483",1
"34485",1
"34486",1
"34487",1
"34491",1
"34494",1
"34503",1
"34513",1
"34515",1
"34516",1
"34518",1
"34519",1
"34523",1
"34525",1
"34526",0
"34528",1
"34531",0
"34534",1
"34535",0
"34536",1
"34544",1
"34547",1
"34549",1
"34552",1
"34556",1
"34558",0
"34559",1
"34562",1
"34565",1
"34566",1
"34569",1
"34570",1
"34575",1
"34578",1
"34580",1
"34581",1
"34584",0
"34588",1
"34589",1
"34592",1
"34595",1
"34600",1
"34601",1
"34602",1
"34603",1
"34604",1
"34605",1
"34606",0
"34607",0
"34609",1
"34610",1
"34611",1
"34612",1
"34613",1
"34619",1
"34622",1
"34628",1
"34632",1
"34634",1
"34642",1
"34643",1
"34644",0
"34649",0
"34650",0
"34652",1
"34653",1
"34656",1
"34657",1
"34659",1
"34660",0
"34662",1
"34666",1
"34669",1
"34675",1
"34676",1
"34678",1
"34680",1
"34681",1
"34683",1
"34684",0
"34686",1
"34687",1
"34688",1
"34690",1
"34691",0
"34693",1
"34698",1
"34699",1
"34701",1
"34704",1
"34710",0
"34711",0
"34712",1
"34713",1
"34718",1
"34720",0
"34724",1
"34736",1
"34737",1
"34740",1
"34745",1
"34748",1
"34750",1
"34751",1
"34761",1
"34767",1
"34773",1
"34774",1
"34775",0
"34777",0
"34779",1
"34784",1
"34788",1
"34789",1
"34791",0
"34795",1
"34799",1
"34804",1
"34806",1
"34807",0
"34808",0
"34811",1
"34812",0
"34813",1
"34814",1
"34828",0
"34830",0
"34832",0
"34837",1
"34842",1
"34845",1
"34846",1
"34848",1
"34851",1
"34852",1
"34853",1
"34854",1
"34855",1
"34857",1
"34859",1
"34860",0
"34862",1
"34864",1
"34870",0
"34871",1
"34874",1
"34877",1
"34879",1
"34881",0
"34886",0
"34891",1
"34892",1
"34896",1
"34897",1
"34899",1
"34903",0
"34907",0
"34908",1
"34915",1
"34920",1
"34921",1
"34922",1
"34923",1
"34925",1
"34926",1
"34928",1
"34936",1
"34938",1
"34939",1
"34942",1
"34944",0
"34945",1
"34946",1
"34948",0
"34953",1
"34956",0
"34960",1
"34965",1
"34971",1
"34972",1
"34974",1
"34980",1
"34981",1
"34982",1
"34983",1
"34985",1
"34989",1
"34990",1
"34991",0
"34992",1
"35001",1
"35002",1
"35003",1
"35014",1
"35015",1
"35022",1
"35024",1
"35025",1
"35026",1
"35033",0
"35037",1
"35047",1
"35050",1
"35051",0
"35054",1
"35055",1
"35056",1
"35061",1
"35063",1
"35064",1
"35067",1
"35068",0
"35070",1
"35072",1
"35073",0
"35074",1
"35075",1
"35078",1
"35081",1
"35087",1
"35090",1
"35091",1
"35092",1
"35093",1
"35095",1
"35099",0
"35101",1
"35106",0
"35109",1
"35111",1
"35114",1
"35117",1
"35119",1
"35120",0
"35121",1
"35123",0
"35131",0
"35132",1
"35133",1
"35137",1
"35142",1
"35144",1
"35146",1
"35147",1
"35155",0
"35160",0
"35162",0
"35165",1
"35167",0
"35171",0
"35173",1
"35175",1
"35180",1
"35183",1
"35187",1
"35188",1
"35190",1
"35192",1
"35196",1
"35197",1
"35199",0
"35201",1
"35203",1
"35208",1
"35211",0
"35212",1
"35213",1
"35215",0
"35216",1
"35219",1
"35223",0
"35225",0
"35226",1
"35229",0
"35233",1
"35235",1
"35236",0
"35237",1
"35239",1
"35240",1
"35243",1
"35246",0
"35256",1
"35259",1
"35263",1
"35264",1
"35266",0
"35270",1
"35272",1
"35273",0
"35275",1
"35276",1
"35287",0
"35288",0
"35294",1
"35298",1
"35299",0
"35300",1
"35302",1
"35304",0
"35306",1
"35308",1
"35309",0
"35310",0
"35316",1
"35318",1
"35319",1
"35320",1
"35321",0
"35323",1
"35325",1
"35326",0
"35327",1
"35328",0
"35332",1
"35333",0
"35336",0
"35337",0
"35341",1
"35342",1
"35344",0
"35346",0
"35347",0
"35348",1
"35349",1
"35351",0
"35353",1
"35355",1
"35358",1
"35360",1
"35363",1
"35364",0
"35365",1
"35367",1
"35369",1
"35377",0
"35381",1
"35383",1
"35385",0
"35387",0
"35388",1
"35390",1
"35391",1
"35393",1
"35400",1
"35401",0
"35403",1
"35404",1
"35405",1
"35406",0
"35408",0
"35409",1
"35411",1
"35417",0
"35419",1
"35424",1
"35427",1
"35429",1
"35430",0
"35433",1
"35439",1
"35440",0
"35441",1
"35442",0
"35443",1
"35445",0
"35447",1
"35449",1
"35454",1
"35455",1
"35458",1
"35459",1
"35465",0
"35466",1
"35470",1
"35471",1
"35475",1
"35480",0
"35481",1
"35482",1
"35483",0
"35485",1
"35486",1
"35487",0
"35488",1
"35489",1
"35490",0
"35491",1
"35492",1
"35493",1
"35495",1
"35496",1
"35500",1
"35502",1
"35503",0
"35504",1
"35507",1
"35508",1
"35519",0
"35522",1
"35526",1
"35527",1
"35528",1
"35530",1
"35531",1
"35532",1
"35533",1
"35536",1
"35539",1
"35540",1
"35543",1
"35544",1
"35548",1
"35549",1
"35550",1
"35551",1
"35554",1
"35555",1
"35556",1
"35558",1
"35559",1
"35560",0
"35561",1
"35562",1
"35570",0
"35572",1
"35573",1
"35577",1
"35579",0
"35581",1
"35582",1
"35583",1
"35585",0
"35590",0
"35591",1
"35594",0
"35597",1
"35601",1
"35602",1
"35605",1
"35607",1
"35611",1
"35615",1
"35620",1
"35621",1
"35627",1
"35628",1
"35631",0
"35632",0
"35639",1
"35641",1
"35642",1
"35644",1
"35646",0
"35654",1
"35657",0
"35658",1
"35659",1
"35660",1
"35661",1
"35665",1
"35666",1
"35667",1
"35668",1
"35669",1
"35672",1
"35676",0
"35679",1
"35680",1
"35687",1
"35690",0
"35692",1
"35693",0
"35694",1
"35698",1
"35699",1
"35700",0
"35702",0
"35703",0
"35705",1
"35706",1
"35708",0
"35709",1
"35710",0
"35711",1
"35715",1
"35720",0
"35722",1
"35729",0
"35730",1
"35731",0
"35735",1
"35738",0
"35745",0
"35747",1
"35749",1
"35750",1
"35751",0
"35753",0
"35754",0
"35755",0
"35756",0
"35757",1
"35760",0
"35764",1
"35765",0
"35766",1
"35767",0
"35768",0
"35769",1
"35771",1
"35772",1
"35778",0
"35782",1
"35783",1
"35785",0
"35788",1
"35790",1
"35792",1
"35795",1
"35796",1
"35797",1
"35800",1
"35802",1
"35808",1
"35812",1
"35816",0
"35819",1
"35823",1
"35824",0
"35826",0
"35832",0
"35835",1
"35837",1
"35843",1
"35846",0
"35847",1
"35848",1
"35852",1
"35853",1
"35854",1
"35855",1
"35856",0
"35857",0
"35862",0
"35863",1
"35864",1
"35865",0
"35866",0
"35868",1
"35871",1
"35872",1
"35874",1
"35875",1
"35878",0
"35882",1
"35886",1
"35896",1
"35898",1
"35902",1
"35908",1
"35909",1
"35913",1
"35915",1
"35918",1
"35922",1
"35923",1
"35924",1
"35937",1
"35938",0
"35939",1
"35940",1
"35942",0
"35943",1
"35945",1
"35950",1
"35953",1
"35957",1
"35959",1
"35960",1
"35962",0
"35963",1
"35965",1
"35967",1
"35970",0
"35972",0
"35974",1
"35976",1
"35977",0
"35978",0
"35981",0
"35982",0
"35983",1
"35984",1
"35985",1
"35993",1
"35994",0
"35997",1
"36006",1
"36007",0
"36010",1
"36012",1
"36015",1
"36020",1
"36022",1
"36025",1
"36028",1
"36030",1
"36031",0
"36033",0
"36036",1
"36037",0
"36039",1
"36044",1
"36045",0
"36046",1
"36048",0
"36052",1
"36053",1
"36055",0
"36057",1
"36058",1
"36060",1
"36061",1
"36065",1
"36066",1
"36067",1
"36068",1
"36070",1
"36073",1
"36080",1
"36084",1
"36085",1
"36091",1
"36092",1
"36097",1
"36102",1
"36104",1
"36105",1
"36106",1
"36109",1
"36110",1
"36111",1
"36113",1
"36114",1
"36115",1
"36116",1
"36117",1
"36120",1
"36121",1
"36125",1
"36129",1
"36130",1
"36131",0
"36139",0
"36141",1
"36145",1
"36148",1
"36149",1
"36151",1
"36152",1
"36154",0
"36155",1
"36157",1
"36159",0
"36160",1
"36165",1
"36166",0
"36168",1
"36169",1
"36172",1
"36173",1
"36175",0
"36176",1
"36178",1
"36182",0
"36186",1
"36191",1
"36192",1
"36196",1
"36198",1
"36200",1
"36203",1
"36206",1
"36208",1
"36211",1
"36212",1
"36213",1
"36214",1
"36219",0
"36222",1
"36225",1
"36227",1
"36230",1
"36236",1
"36241",0
"36242",1
"36243",1
"36250",1
"36255",0
"36257",1
"36259",1
"36261",1
"36262",0
"36265",1
"36270",1
"36271",0
"36274",0
"36275",0
"36277",1
"36283",1
"36284",1
"36287",1
"36289",0
"36290",1
"36292",0
"36296",1
"36297",1
"36303",1
"36306",0
"36307",1
"36310",0
"36312",1
"36315",1
"36316",1
"36317",1
"36318",0
"36321",1
"36322",1
"36324",0
"36327",1
"36328",1
"36329",1
"36332",1
"36333",1
"36337",0
"36339",1
"36340",0
"36341",1
"36343",1
"36344",1
"36345",0
"36348",1
"36349",0
"36351",1
"36352",1
"36355",1
"36356",1
"36358",1
"36359",1
"36362",1
"36365",1
"36366",0
"36369",0
"36377",1
"36379",1
"36381",1
"36383",0
"36384",1
"36385",1
"36388",1
"36394",1
"36395",1
"36396",0
"36403",1
"36404",1
"36405",1
"36406",1
"36409",0
"36412",1
"36413",1
"36415",1
"36417",0
"36424",1
"36426",1
"36428",1
"36433",1
"36440",1
"36442",0
"36446",1
"36447",1
"36449",1
"36452",1
"36453",1
"36454",1
"36458",1
"36459",1
"36460",1
"36461",0
"36462",1
"36463",1
"36464",1
"36466",1
"36467",1
"36470",1
"36471",1
"36474",1
"36475",1
"36478",1
"36483",1
"36484",0
"36488",1
"36492",1
"36494",1
"36496",1
"36497",1
"36498",1
"36503",0
"36506",0
"36510",0
"36513",1
"36517",1
"36518",0
"36519",1
"36525",1
"36526",1
"36528",1
"36530",1
"36539",1
"36541",1
"36542",0
"36543",1
"36544",1
"36547",1
"36554",1
"36555",1
"36556",1
"36558",1
"36559",1
"36561",1
"36565",1
"36569",1
"36570",0
"36574",0
"36577",1
"36579",1
"36580",0
"36581",1
"36583",1
"36585",0
"36586",1
"36588",1
"36590",1
"36599",1
"36600",1
"36608",1
"36609",1
"36610",0
"36611",1
"36616",1
"36619",1
"36620",1
"36621",0
"36623",1
"36627",0
"36631",1
"36633",1
"36635",1
"36636",1
"36638",1
"36640",1
"36642",1
"36643",1
"36645",1
"36650",1
"36651",1
"36654",1
"36657",1
"36658",1
"36661",1
"36662",1
"36664",1
"36667",0
"36669",1
"36673",1
"36674",1
"36676",1
"36677",0
"36678",1
"36683",1
"36684",1
"36685",1
"36689",1
"36691",1
"36698",1
"36699",0
"36701",1
"36705",1
"36708",1
"36710",1
"36711",1
"36716",0
"36718",1
"36721",1
"36722",0
"36723",1
"36724",1
"36726",1
"36727",0
"36729",1
"36731",0
"36734",1
"36735",1
"36736",1
"36738",1
"36740",1
"36742",1
"36746",0
"36748",1
"36749",0
"36751",0
"36752",0
"36753",1
"36755",1
"36756",1
"36757",0
"36759",1
"36760",1
"36766",1
"36768",1
"36771",1
"36772",1
"36773",1
"36778",1
"36779",1
"36786",1
"36788",1
"36790",1
"36791",1
"36792",1
"36794",1
"36798",1
"36799",1
"36800",1
"36802",1
"36808",1
"36809",1
"36814",0
"36817",1
"36819",1
"36823",0
"36828",1
"36829",1
"36831",0
"36832",1
"36835",1
"36839",1
"36842",1
"36844",1
"36845",1
"36846",0
"36851",1
"36853",1
"36856",0
"36862",1
"36863",1
"36865",1
"36867",1
"36868",1
"36869",1
"36871",1
"36873",1
"36874",1
"36875",0
"36877",0
"36879",1
"36880",1
"36883",1
"36885",1
"36887",1
"36888",0
"36889",1
"36892",1
"36893",0
"36895",1
"36898",1
"36901",0
"36903",1
"36904",1
"36908",0
"36916",1
"36920",0
"36921",1
"36922",0
"36929",1
"36930",1
"36931",1
"36932",0
"36933",0
"36934",1
"36935",1
"36937",0
"36948",1
"36954",1
"36965",1
"36967",1
"36968",1
"36970",1
"36976",1
"36978",1
"36980",1
"36981",1
"36987",1
"36988",1
"36989",1
"36991",1
"36992",1
"36993",1
"36994",0
"36995",1
"36997",1
"36998",1
"37001",1
"37003",1
"37004",1
"37006",1
"37007",1
"37012",1
"37019",0
"37022",1
"37025",1
"37026",1
"37029",1
"37032",0
"37036",1
"37037",1
"37041",1
"37044",0
"37045",1
"37050",0
"37052",1
"37053",1
"37058",1
"37060",1
"37066",0
"37067",1
"37069",0
"37070",1
"37074",1
"37075",1
"37076",1
"37082",0
"37084",1
"37086",0
"37092",1
"37095",1
"37096",1
"37097",0
"37100",1
"37101",1
"37103",1
"37104",1
"37105",1
"37112",1
"37122",1
"37123",0
"37127",1
"37129",0
"37133",1
"37136",1
"37138",0
"37139",1
"37140",1
"37141",1
"37151",0
"37154",1
"37156",1
"37157",1
"37160",1
"37162",1
"37164",1
"37167",1
"37168",1
"37173",1
"37175",1
"37176",1
"37178",1
"37179",0
"37188",1
"37190",1
"37192",1
"37193",1
"37194",1
"37196",1
"37197",1
"37207",0
"37208",1
"37210",0
"37217",1
"37219",1
"37220",0
"37222",1
"37228",1
"37231",1
"37232",1
"37233",1
"37234",1
"37235",1
"37237",1
"37239",1
"37241",0
"37245",0
"37246",1
"37248",1
"37251",1
"37252",1
"37257",1
"37259",1
"37260",0
"37266",1
"37268",1
"37269",1
"37270",1
"37273",1
"37276",0
"37279",1
"37282",1
"37284",1
"37286",1
"37296",0
"37299",1
"37300",1
"37303",1
"37308",1
"37309",1
"37315",1
"37321",1
"37323",1
"37324",1
"37326",0
"37327",1
"37330",1
"37331",1
"37334",0
"37336",1
"37337",1
"37344",0
"37345",1
"37346",1
"37352",1
"37355",1
"37360",1
"37361",1
"37366",0
"37368",1
"37371",1
"37372",1
"37376",1
"37380",1
"37381",1
"37387",0
"37390",0
"37393",1
"37395",1
"37398",1
"37402",1
"37406",0
"37409",0
"37416",0
"37421",1
"37427",1
"37433",1
"37440",1
"37441",0
"37445",1
"37447",0
"37449",0
"37450",1
"37451",1
"37453",0
"37454",0
"37456",0
"37458",0
"37459",1
"37460",0
"37463",1
"37471",0
"37474",1
"37478",0
"37479",0
"37480",1
"37484",1
"37486",0
"37487",1
"37488",1
"37491",0
"37492",0
"37494",1
"37495",0
"37497",1
"37498",0
"37499",0
"37504",1
"37506",1
"37507",1
"37508",1
"37510",1
"37512",1
"37516",1
"37518",1
"37519",1
"37520",1
"37521",1
"37525",0
"37529",0
"37531",1
"37533",1
"37534",1
"37540",1
"37543",0
"37545",1
"37546",1
"37555",1
"37557",1
"37558",0
"37559",1
"37561",1
"37562",0
"37563",1
"37564",1
"37567",0
"37570",0
"37572",1
"37575",0
"37576",1
"37577",0
"37581",1
"37582",1
"37583",1
"37584",1
"37585",1
"37587",1
"37589",1
"37591",1
"37593",1
"37594",1
"37596",0
"37597",1
"37598",1
"37599",1
"37603",1
"37604",1
"37605",1
"37607",1
"37608",1
"37614",1
"37615",1
"37616",0
"37618",1
"37627",0
"37631",1
"37632",1
"37634",1
"37638",1
"37640",0
"37642",1
"37643",1
"37645",1
"37646",1
"37648",0
"37649",1
"37653",1
"37654",0
"37667",0
"37670",1
"37673",1
"37676",0
"37677",1
"37679",1
"37683",1
"37686",1
"37689",1
"37690",1
"37692",1
"37694",0
"37696",0
"37702",1
"37708",1
"37711",1
"37714",1
"37715",1
"37718",1
"37720",1
"37721",0
"37723",1
"37726",1
"37729",1
"37731",1
"37733",1
"37746",1
"37748",0
"37749",0
"37752",0
"37754",0
"37756",1
"37758",1
"37760",1
"37764",1
"37766",1
"37767",1
"37770",1
"37771",1
"37774",1
"37776",1
"37783",1
"37786",0
"37788",1
"37789",1
"37790",1
"37792",0
"37796",1
"37797",1
"37803",1
"37808",1
"37809",0
"37811",1
"37812",0
"37813",1
"37814",1
"37817",1
"37822",1
"37826",1
"37832",0
"37833",0
"37838",1
"37839",0
"37851",0
"37853",1
"37856",0
"37859",1
"37862",1
"37863",1
"37867",1
"37870",1
"37872",1
"37874",1
"37876",1
"37882",1
"37883",0
"37884",1
"37888",1
"37891",1
"37893",1
"37894",1
"37896",1
"37897",1
"37898",1
"37899",0
"37903",1
"37906",1
"37907",1
"37911",1
"37913",0
"37915",1
"37916",0
"37921",1
"37922",0
"37924",1
"37927",1
"37928",1
"37929",1
"37936",1
"37940",1
"37942",1
"37944",1
"37945",1
"37946",1
"37947",1
"37948",1
"37949",1
"37955",1
"37958",1
"37959",1
"37961",1
"37966",1
"37970",1
"37972",0
"37975",1
"37976",1
"37978",1
"37983",1
"37984",1
"37985",1
"37987",1
"37989",1
"37998",1
"37999",1
"38000",1
"38002",1
